predict_time,window_id,actual_gt,is_anomaly
2008-08-30 11:00:00,29159,False,False
2008-08-30 11:30:00,29160,False,False
2008-08-30 12:00:00,29161,False,False
2008-08-30 12:30:00,29162,False,False
2008-08-30 13:00:00,29163,False,False
2008-08-30 13:30:00,29164,False,False
2008-08-30 14:00:00,29165,False,False
2008-08-30 14:30:00,29166,False,False
2008-08-30 15:00:00,29167,False,False
2008-08-30 15:30:00,29168,False,False
2008-08-30 16:00:00,29169,False,False
2008-08-30 16:30:00,29170,False,False
2008-08-30 17:00:00,29171,False,False
2008-08-30 17:30:00,29172,False,False
2008-08-30 18:00:00,29173,False,False
2008-08-30 18:30:00,29174,False,False
2008-08-30 19:00:00,29175,False,False
2008-08-30 19:30:00,29176,False,False
2008-08-30 20:00:00,29177,False,False
2008-08-30 20:30:00,29178,False,False
2008-08-30 21:00:00,29179,False,False
2008-08-30 21:30:00,29180,False,False
2008-08-30 22:00:00,29181,False,False
2008-08-30 22:30:00,29182,False,False
2008-08-30 23:00:00,29183,False,False
2008-08-30 23:30:00,29184,False,False
2008-08-31 00:00:00,29185,False,False
2008-08-31 00:30:00,29186,False,False
2008-08-31 01:00:00,29187,False,False
2008-08-31 01:30:00,29188,False,False
2008-08-31 02:00:00,29189,False,False
2008-08-31 02:30:00,29190,False,False
2008-08-31 03:00:00,29191,False,False
2008-08-31 03:30:00,29192,False,False
2008-08-31 04:00:00,29193,False,False
2008-08-31 04:30:00,29194,False,False
2008-08-31 05:00:00,29195,False,False
2008-08-31 05:30:00,29196,False,False
2008-08-31 06:00:00,29197,False,False
2008-08-31 06:30:00,29198,False,False
2008-08-31 07:00:00,29199,False,False
2008-08-31 07:30:00,29200,False,False
2008-08-31 08:00:00,29201,False,False
2008-08-31 08:30:00,29202,False,False
2008-08-31 09:00:00,29203,False,False
2008-08-31 09:30:00,29204,False,False
2008-08-31 10:00:00,29205,False,False
2008-08-31 10:30:00,29206,False,False
2008-08-31 11:00:00,29207,False,False
2008-08-31 11:30:00,29208,False,False
2008-08-31 12:00:00,29209,False,False
2008-08-31 12:30:00,29210,False,False
2008-08-31 13:00:00,29211,False,False
2008-08-31 13:30:00,29212,False,False
2008-08-31 14:00:00,29213,False,False
2008-08-31 14:30:00,29214,False,False
2008-08-31 15:00:00,29215,False,False
2008-08-31 15:30:00,29216,False,False
2008-08-31 16:00:00,29217,False,False
2008-08-31 16:30:00,29218,False,False
2008-08-31 17:00:00,29219,False,False
2008-08-31 17:30:00,29220,False,False
2008-08-31 18:00:00,29221,False,False
2008-08-31 18:30:00,29222,False,False
2008-08-31 19:00:00,29223,False,False
2008-08-31 19:30:00,29224,False,False
2008-08-31 20:00:00,29225,False,False
2008-08-31 20:30:00,29226,False,False
2008-08-31 21:00:00,29227,False,False
2008-08-31 21:30:00,29228,False,False
2008-08-31 22:00:00,29229,False,False
2008-08-31 22:30:00,29230,False,False
2008-08-31 23:00:00,29231,False,False
2008-08-31 23:30:00,29232,False,False
2008-09-01 00:00:00,29233,False,False
2008-09-01 00:30:00,29234,False,False
2008-09-01 01:00:00,29235,False,False
2008-09-01 01:30:00,29236,False,False
2008-09-01 02:00:00,29237,False,False
2008-09-01 02:30:00,29238,False,False
2008-09-01 03:00:00,29239,False,False
2008-09-01 03:30:00,29240,False,False
2008-09-01 04:00:00,29241,False,False
2008-09-01 04:30:00,29242,False,False
2008-09-01 05:00:00,29243,False,False
2008-09-01 05:30:00,29244,False,False
2008-09-01 06:00:00,29245,False,False
2008-09-01 06:30:00,29246,False,False
2008-09-01 07:00:00,29247,False,False
2008-09-01 07:30:00,29248,False,False
2008-09-01 08:00:00,29249,False,False
2008-09-01 08:30:00,29250,False,False
2008-09-01 09:00:00,29251,False,False
2008-09-01 09:30:00,29252,False,False
2008-09-01 10:00:00,29253,False,False
2008-09-01 10:30:00,29254,False,False
2008-09-01 11:00:00,29255,False,False
2008-09-01 11:30:00,29256,False,False
2008-09-01 12:00:00,29257,False,False
2008-09-01 12:30:00,29258,False,False
2008-09-01 13:00:00,29259,False,False
2008-09-01 13:30:00,29260,False,False
2008-09-01 14:00:00,29261,False,False
2008-09-01 14:30:00,29262,False,False
2008-09-01 15:00:00,29263,False,False
2008-09-01 15:30:00,29264,False,False
2008-09-01 16:00:00,29265,False,False
2008-09-01 16:30:00,29266,False,False
2008-09-01 17:00:00,29267,False,False
2008-09-01 17:30:00,29268,False,False
2008-09-01 18:00:00,29269,False,False
2008-09-01 18:30:00,29270,False,False
2008-09-01 19:00:00,29271,False,False
2008-09-01 19:30:00,29272,False,False
2008-09-01 20:00:00,29273,False,False
2008-09-01 20:30:00,29274,False,False
2008-09-01 21:00:00,29275,False,False
2008-09-01 21:30:00,29276,False,False
2008-09-01 22:00:00,29277,False,False
2008-09-01 22:30:00,29278,False,False
2008-09-01 23:00:00,29279,False,False
2008-09-01 23:30:00,29280,False,False
2008-09-02 00:00:00,29281,False,False
2008-09-02 00:30:00,29282,False,False
2008-09-02 01:00:00,29283,False,False
2008-09-02 01:30:00,29284,False,False
2008-09-02 02:00:00,29285,False,False
2008-09-02 02:30:00,29286,False,False
2008-09-02 03:00:00,29287,False,False
2008-09-02 03:30:00,29288,False,False
2008-09-02 04:00:00,29289,False,False
2008-09-02 04:30:00,29290,False,False
2008-09-02 05:00:00,29291,False,False
2008-09-02 05:30:00,29292,False,False
2008-09-02 06:00:00,29293,False,False
2008-09-02 06:30:00,29294,False,False
2008-09-02 07:00:00,29295,False,False
2008-09-02 07:30:00,29296,False,False
2008-09-02 08:00:00,29297,False,False
2008-09-02 08:30:00,29298,False,False
2008-09-02 09:00:00,29299,False,False
2008-09-02 09:30:00,29300,False,False
2008-09-02 10:00:00,29301,False,False
2008-09-02 10:30:00,29302,False,False
2008-09-02 11:00:00,29303,False,False
2008-09-02 11:30:00,29304,False,False
2008-09-02 12:00:00,29305,False,False
2008-09-02 12:30:00,29306,False,False
2008-09-02 13:00:00,29307,False,False
2008-09-02 13:30:00,29308,False,False
2008-09-02 14:00:00,29309,False,False
2008-09-02 14:30:00,29310,False,False
2008-09-02 15:00:00,29311,False,False
2008-09-02 15:30:00,29312,False,False
2008-09-02 16:00:00,29313,False,False
2008-09-02 16:30:00,29314,False,False
2008-09-02 17:00:00,29315,False,False
2008-09-02 17:30:00,29316,False,False
2008-09-02 18:00:00,29317,False,False
2008-09-02 18:30:00,29318,False,False
2008-09-02 19:00:00,29319,False,False
2008-09-02 19:30:00,29320,False,False
2008-09-02 20:00:00,29321,False,False
2008-09-02 20:30:00,29322,False,False
2008-09-02 21:00:00,29323,False,False
2008-09-02 21:30:00,29324,False,False
2008-09-02 22:00:00,29325,False,False
2008-09-02 22:30:00,29326,False,False
2008-09-02 23:00:00,29327,False,False
2008-09-02 23:30:00,29328,False,False
2008-09-03 00:00:00,29329,False,False
2008-09-03 00:30:00,29330,False,False
2008-09-03 01:00:00,29331,False,False
2008-09-03 01:30:00,29332,False,False
2008-09-03 02:00:00,29333,False,False
2008-09-03 02:30:00,29334,False,False
2008-09-03 03:00:00,29335,False,False
2008-09-03 03:30:00,29336,False,False
2008-09-03 04:00:00,29337,False,False
2008-09-03 04:30:00,29338,False,False
2008-09-03 05:00:00,29339,False,False
2008-09-03 05:30:00,29340,False,False
2008-09-03 06:00:00,29341,False,False
2008-09-03 06:30:00,29342,False,False
2008-09-03 07:00:00,29343,False,False
2008-09-03 07:30:00,29344,False,False
2008-09-03 08:00:00,29345,False,False
2008-09-03 08:30:00,29346,False,False
2008-09-03 09:00:00,29347,False,False
2008-09-03 09:30:00,29348,False,False
2008-09-03 10:00:00,29349,False,False
2008-09-03 10:30:00,29350,False,False
2008-09-03 11:00:00,29351,False,False
2008-09-03 11:30:00,29352,False,False
2008-09-03 12:00:00,29353,False,False
2008-09-03 12:30:00,29354,False,False
2008-09-03 13:00:00,29355,False,False
2008-09-03 13:30:00,29356,False,False
2008-09-03 14:00:00,29357,False,False
2008-09-03 14:30:00,29358,False,False
2008-09-03 15:00:00,29359,False,False
2008-09-03 15:30:00,29360,False,False
2008-09-03 16:00:00,29361,False,False
2008-09-03 16:30:00,29362,False,False
2008-09-03 17:00:00,29363,False,False
2008-09-03 17:30:00,29364,False,False
2008-09-03 18:00:00,29365,False,False
2008-09-03 18:30:00,29366,False,False
2008-09-03 19:00:00,29367,False,False
2008-09-03 19:30:00,29368,False,False
2008-09-03 20:00:00,29369,False,False
2008-09-03 20:30:00,29370,False,False
2008-09-03 21:00:00,29371,False,False
2008-09-03 21:30:00,29372,False,False
2008-09-03 22:00:00,29373,False,False
2008-09-03 22:30:00,29374,False,False
2008-09-03 23:00:00,29375,False,False
2008-09-03 23:30:00,29376,False,False
2008-09-04 00:00:00,29377,False,False
2008-09-04 00:30:00,29378,False,False
2008-09-04 01:00:00,29379,False,False
2008-09-04 01:30:00,29380,False,False
2008-09-04 02:00:00,29381,False,False
2008-09-04 02:30:00,29382,False,False
2008-09-04 03:00:00,29383,False,False
2008-09-04 03:30:00,29384,False,False
2008-09-04 04:00:00,29385,False,False
2008-09-04 04:30:00,29386,False,False
2008-09-04 05:00:00,29387,False,False
2008-09-04 05:30:00,29388,False,False
2008-09-04 06:00:00,29389,False,False
2008-09-04 06:30:00,29390,False,False
2008-09-04 07:00:00,29391,False,False
2008-09-04 07:30:00,29392,False,False
2008-09-04 08:00:00,29393,False,False
2008-09-04 08:30:00,29394,False,False
2008-09-04 09:00:00,29395,False,False
2008-09-04 09:30:00,29396,False,False
2008-09-04 10:00:00,29397,False,False
2008-09-04 10:30:00,29398,False,False
2008-09-04 11:00:00,29399,False,False
2008-09-04 11:30:00,29400,False,False
2008-09-04 12:00:00,29401,False,False
2008-09-04 12:30:00,29402,False,False
2008-09-04 13:00:00,29403,False,False
2008-09-04 13:30:00,29404,False,False
2008-09-04 14:00:00,29405,False,False
2008-09-04 14:30:00,29406,False,False
2008-09-04 15:00:00,29407,False,False
2008-09-04 15:30:00,29408,False,False
2008-09-04 16:00:00,29409,False,False
2008-09-04 16:30:00,29410,False,False
2008-09-04 17:00:00,29411,False,False
2008-09-04 17:30:00,29412,False,False
2008-09-04 18:00:00,29413,False,False
2008-09-04 18:30:00,29414,False,False
2008-09-04 19:00:00,29415,False,False
2008-09-04 19:30:00,29416,False,False
2008-09-04 20:00:00,29417,False,False
2008-09-04 20:30:00,29418,False,False
2008-09-04 21:00:00,29419,False,False
2008-09-04 21:30:00,29420,False,False
2008-09-04 22:00:00,29421,False,False
2008-09-04 22:30:00,29422,False,False
2008-09-04 23:00:00,29423,False,False
2008-09-04 23:30:00,29424,False,False
2008-09-05 00:00:00,29425,False,False
2008-09-05 00:30:00,29426,False,False
2008-09-05 01:00:00,29427,False,False
2008-09-05 01:30:00,29428,False,False
2008-09-05 02:00:00,29429,False,False
2008-09-05 02:30:00,29430,False,False
2008-09-05 03:00:00,29431,False,False
2008-09-05 03:30:00,29432,False,False
2008-09-05 04:00:00,29433,False,False
2008-09-05 04:30:00,29434,False,False
2008-09-05 05:00:00,29435,False,False
2008-09-05 05:30:00,29436,False,False
2008-09-05 06:00:00,29437,False,False
2008-09-05 06:30:00,29438,False,False
2008-09-05 07:00:00,29439,False,False
2008-09-05 07:30:00,29440,False,False
2008-09-05 08:00:00,29441,False,False
2008-09-05 08:30:00,29442,False,False
2008-09-05 09:00:00,29443,False,False
2008-09-05 09:30:00,29444,False,False
2008-09-05 10:00:00,29445,False,False
2008-09-05 10:30:00,29446,False,False
2008-09-05 11:00:00,29447,False,False
2008-09-05 11:30:00,29448,False,False
2008-09-05 12:00:00,29449,False,False
2008-09-05 12:30:00,29450,False,False
2008-09-05 13:00:00,29451,False,False
2008-09-05 13:30:00,29452,False,False
2008-09-05 14:00:00,29453,False,False
2008-09-05 14:30:00,29454,False,False
2008-09-05 15:00:00,29455,False,False
2008-09-05 15:30:00,29456,False,False
2008-09-05 16:00:00,29457,False,False
2008-09-05 16:30:00,29458,False,False
2008-09-05 17:00:00,29459,False,False
2008-09-05 17:30:00,29460,False,False
2008-09-05 18:00:00,29461,False,False
2008-09-05 18:30:00,29462,False,False
2008-09-05 19:00:00,29463,False,False
2008-09-05 19:30:00,29464,False,False
2008-09-05 20:00:00,29465,False,False
2008-09-05 20:30:00,29466,False,False
2008-09-05 21:00:00,29467,False,False
2008-09-05 21:30:00,29468,False,False
2008-09-05 22:00:00,29469,False,False
2008-09-05 22:30:00,29470,False,False
2008-09-05 23:00:00,29471,False,False
2008-09-05 23:30:00,29472,False,False
2008-09-06 00:00:00,29473,False,False
2008-09-06 00:30:00,29474,False,False
2008-09-06 01:00:00,29475,False,False
2008-09-06 01:30:00,29476,False,False
2008-09-06 02:00:00,29477,False,False
2008-09-06 02:30:00,29478,False,False
2008-09-06 03:00:00,29479,False,False
2008-09-06 03:30:00,29480,False,False
2008-09-06 04:00:00,29481,False,False
2008-09-06 04:30:00,29482,False,False
2008-09-06 05:00:00,29483,False,False
2008-09-06 05:30:00,29484,False,False
2008-09-06 06:00:00,29485,False,False
2008-09-06 06:30:00,29486,False,False
2008-09-06 07:00:00,29487,False,False
2008-09-06 07:30:00,29488,False,False
2008-09-06 08:00:00,29489,False,False
2008-09-06 08:30:00,29490,False,False
2008-09-06 09:00:00,29491,False,False
2008-09-06 09:30:00,29492,False,False
2008-09-06 10:00:00,29493,False,False
2008-09-06 10:30:00,29494,False,False
2008-09-06 11:00:00,29495,False,False
2008-09-06 11:30:00,29496,False,False
2008-09-06 12:00:00,29497,False,False
2008-09-06 12:30:00,29498,False,False
2008-09-06 13:00:00,29499,False,False
2008-09-06 13:30:00,29500,False,False
2008-09-06 14:00:00,29501,False,False
2008-09-06 14:30:00,29502,False,False
2008-09-06 15:00:00,29503,False,False
2008-09-06 15:30:00,29504,False,False
2008-09-06 16:00:00,29505,False,False
2008-09-06 16:30:00,29506,False,False
2008-09-06 17:00:00,29507,False,False
2008-09-06 17:30:00,29508,False,False
2008-09-06 18:00:00,29509,False,False
2008-09-06 18:30:00,29510,False,False
2008-09-06 19:00:00,29511,False,False
2008-09-06 19:30:00,29512,False,False
2008-09-06 20:00:00,29513,False,False
2008-09-06 20:30:00,29514,False,False
2008-09-06 21:00:00,29515,False,False
2008-09-06 21:30:00,29516,False,False
2008-09-06 22:00:00,29517,False,False
2008-09-06 22:30:00,29518,False,False
2008-09-06 23:00:00,29519,False,False
2008-09-06 23:30:00,29520,False,False
2008-09-07 00:00:00,29521,False,False
2008-09-07 00:30:00,29522,False,False
2008-09-07 01:00:00,29523,False,False
2008-09-07 01:30:00,29524,False,False
2008-09-07 02:00:00,29525,False,False
2008-09-07 02:30:00,29526,False,False
2008-09-07 03:00:00,29527,False,False
2008-09-07 03:30:00,29528,False,False
2008-09-07 04:00:00,29529,False,False
2008-09-07 04:30:00,29530,False,False
2008-09-07 05:00:00,29531,False,False
2008-09-07 05:30:00,29532,False,False
2008-09-07 06:00:00,29533,False,False
2008-09-07 06:30:00,29534,False,False
2008-09-07 07:00:00,29535,False,False
2008-09-07 07:30:00,29536,False,False
2008-09-07 08:00:00,29537,False,False
2008-09-07 08:30:00,29538,False,False
2008-09-07 09:00:00,29539,False,False
2008-09-07 09:30:00,29540,False,False
2008-09-07 10:00:00,29541,False,False
2008-09-07 10:30:00,29542,False,False
2008-09-07 11:00:00,29543,False,False
2008-09-07 11:30:00,29544,False,False
2008-09-07 12:00:00,29545,False,False
2008-09-07 12:30:00,29546,False,False
2008-09-07 13:00:00,29547,False,False
2008-09-07 13:30:00,29548,False,False
2008-09-07 14:00:00,29549,False,False
2008-09-07 14:30:00,29550,False,False
2008-09-07 15:00:00,29551,False,False
2008-09-07 15:30:00,29552,False,False
2008-09-07 16:00:00,29553,False,False
2008-09-07 16:30:00,29554,False,False
2008-09-07 17:00:00,29555,False,False
2008-09-07 17:30:00,29556,False,False
2008-09-07 18:00:00,29557,False,False
2008-09-07 18:30:00,29558,False,False
2008-09-07 19:00:00,29559,False,False
2008-09-07 19:30:00,29560,False,False
2008-09-07 20:00:00,29561,False,False
2008-09-07 20:30:00,29562,False,False
2008-09-07 21:00:00,29563,False,False
2008-09-07 21:30:00,29564,False,False
2008-09-07 22:00:00,29565,False,False
2008-09-07 22:30:00,29566,False,False
2008-09-07 23:00:00,29567,False,False
2008-09-07 23:30:00,29568,False,False
2008-09-08 00:00:00,29569,False,False
2008-09-08 00:30:00,29570,False,False
2008-09-08 01:00:00,29571,False,False
2008-09-08 01:30:00,29572,False,False
2008-09-08 02:00:00,29573,False,False
2008-09-08 02:30:00,29574,False,False
2008-09-08 03:00:00,29575,False,False
2008-09-08 03:30:00,29576,False,False
2008-09-08 04:00:00,29577,False,False
2008-09-08 04:30:00,29578,False,False
2008-09-08 05:00:00,29579,False,False
2008-09-08 05:30:00,29580,False,False
2008-09-08 06:00:00,29581,False,False
2008-09-08 06:30:00,29582,False,False
2008-09-08 07:00:00,29583,False,False
2008-09-08 07:30:00,29584,False,False
2008-09-08 08:00:00,29585,False,False
2008-09-08 08:30:00,29586,False,False
2008-09-08 09:00:00,29587,False,False
2008-09-08 09:30:00,29588,False,False
2008-09-08 10:00:00,29589,False,False
2008-09-08 10:30:00,29590,False,False
2008-09-08 11:00:00,29591,False,False
2008-09-08 11:30:00,29592,False,False
2008-09-08 12:00:00,29593,False,False
2008-09-08 12:30:00,29594,False,False
2008-09-08 13:00:00,29595,False,False
2008-09-08 13:30:00,29596,True,False
2008-09-08 14:00:00,29597,True,True
2008-09-08 14:30:00,29598,True,True
2008-09-08 15:00:00,29599,True,True
2008-09-08 15:30:00,29600,True,True
2008-09-08 16:00:00,29601,True,False
2008-09-08 16:30:00,29602,False,False
2008-09-08 17:00:00,29603,False,False
2008-09-08 17:30:00,29604,False,False
2008-09-08 18:00:00,29605,False,False
2008-09-08 18:30:00,29606,False,False
2008-09-08 19:00:00,29607,False,False
2008-09-08 19:30:00,29608,False,False
2008-09-08 20:00:00,29609,False,False
2008-09-08 20:30:00,29610,False,False
2008-09-08 21:00:00,29611,False,False
2008-09-08 21:30:00,29612,False,False
2008-09-08 22:00:00,29613,False,False
2008-09-08 22:30:00,29614,False,False
2008-09-08 23:00:00,29615,False,False
2008-09-08 23:30:00,29616,False,False
2008-09-09 00:00:00,29617,False,False
2008-09-09 00:30:00,29618,False,False
2008-09-09 01:00:00,29619,False,False
2008-09-09 01:30:00,29620,False,False
2008-09-09 02:00:00,29621,False,False
2008-09-09 02:30:00,29622,False,False
2008-09-09 03:00:00,29623,False,False
2008-09-09 03:30:00,29624,False,False
2008-09-09 04:00:00,29625,False,False
2008-09-09 04:30:00,29626,False,False
2008-09-09 05:00:00,29627,False,False
2008-09-09 05:30:00,29628,False,False
2008-09-09 06:00:00,29629,False,False
2008-09-09 06:30:00,29630,False,False
2008-09-09 07:00:00,29631,False,False
2008-09-09 07:30:00,29632,False,False
2008-09-09 08:00:00,29633,False,False
2008-09-09 08:30:00,29634,False,False
2008-09-09 09:00:00,29635,False,False
2008-09-09 09:30:00,29636,False,False
2008-09-09 10:00:00,29637,False,False
2008-09-09 10:30:00,29638,False,False
2008-09-09 11:00:00,29639,False,False
2008-09-09 11:30:00,29640,False,False
2008-09-09 12:00:00,29641,False,False
2008-09-09 12:30:00,29642,False,False
2008-09-09 13:00:00,29643,False,False
2008-09-09 13:30:00,29644,False,False
2008-09-09 14:00:00,29645,False,False
2008-09-09 14:30:00,29646,False,False
2008-09-09 15:00:00,29647,False,False
2008-09-09 15:30:00,29648,False,False
2008-09-09 16:00:00,29649,False,False
2008-09-09 16:30:00,29650,False,False
2008-09-09 17:00:00,29651,False,False
2008-09-09 17:30:00,29652,False,False
2008-09-09 18:00:00,29653,False,False
2008-09-09 18:30:00,29654,False,False
2008-09-09 19:00:00,29655,False,False
2008-09-09 19:30:00,29656,False,False
2008-09-09 20:00:00,29657,False,False
2008-09-09 20:30:00,29658,False,False
2008-09-09 21:00:00,29659,False,False
2008-09-09 21:30:00,29660,False,False
2008-09-09 22:00:00,29661,False,False
2008-09-09 22:30:00,29662,False,False
2008-09-09 23:00:00,29663,False,False
2008-09-09 23:30:00,29664,False,False
2008-09-10 00:00:00,29665,False,False
2008-09-10 00:30:00,29666,False,False
2008-09-10 01:00:00,29667,False,False
2008-09-10 01:30:00,29668,False,False
2008-09-10 02:00:00,29669,False,False
2008-09-10 02:30:00,29670,False,False
2008-09-10 03:00:00,29671,False,False
2008-09-10 03:30:00,29672,False,False
2008-09-10 04:00:00,29673,False,False
2008-09-10 04:30:00,29674,False,False
2008-09-10 05:00:00,29675,False,False
2008-09-10 05:30:00,29676,False,False
2008-09-10 06:00:00,29677,False,False
2008-09-10 06:30:00,29678,False,False
2008-09-10 07:00:00,29679,False,False
2008-09-10 07:30:00,29680,False,False
2008-09-10 08:00:00,29681,False,False
2008-09-10 08:30:00,29682,False,False
2008-09-10 09:00:00,29683,False,False
2008-09-10 09:30:00,29684,False,False
2008-09-10 10:00:00,29685,False,False
2008-09-10 10:30:00,29686,False,False
2008-09-10 11:00:00,29687,False,False
2008-09-10 11:30:00,29688,False,False
2008-09-10 12:00:00,29689,False,False
2008-09-10 12:30:00,29690,False,False
2008-09-10 13:00:00,29691,False,False
2008-09-10 13:30:00,29692,False,False
2008-09-10 14:00:00,29693,False,False
2008-09-10 14:30:00,29694,False,False
2008-09-10 15:00:00,29695,False,False
2008-09-10 15:30:00,29696,False,False
2008-09-10 16:00:00,29697,False,False
2008-09-10 16:30:00,29698,False,False
2008-09-10 17:00:00,29699,False,False
2008-09-10 17:30:00,29700,False,False
2008-09-10 18:00:00,29701,False,False
2008-09-10 18:30:00,29702,False,False
2008-09-10 19:00:00,29703,False,False
2008-09-10 19:30:00,29704,False,False
2008-09-10 20:00:00,29705,False,False
2008-09-10 20:30:00,29706,False,False
2008-09-10 21:00:00,29707,False,False
2008-09-10 21:30:00,29708,False,False
2008-09-10 22:00:00,29709,False,False
2008-09-10 22:30:00,29710,False,False
2008-09-10 23:00:00,29711,False,False
2008-09-10 23:30:00,29712,False,False
2008-09-11 00:00:00,29713,False,False
2008-09-11 00:30:00,29714,False,False
2008-09-11 01:00:00,29715,False,False
2008-09-11 01:30:00,29716,False,False
2008-09-11 02:00:00,29717,False,False
2008-09-11 02:30:00,29718,False,False
2008-09-11 03:00:00,29719,False,False
2008-09-11 03:30:00,29720,False,False
2008-09-11 04:00:00,29721,False,False
2008-09-11 04:30:00,29722,False,False
2008-09-11 05:00:00,29723,False,False
2008-09-11 05:30:00,29724,False,False
2008-09-11 06:00:00,29725,False,False
2008-09-11 06:30:00,29726,False,False
2008-09-11 07:00:00,29727,False,False
2008-09-11 07:30:00,29728,False,False
2008-09-11 08:00:00,29729,False,False
2008-09-11 08:30:00,29730,False,False
2008-09-11 09:00:00,29731,False,False
2008-09-11 09:30:00,29732,False,False
2008-09-11 10:00:00,29733,False,False
2008-09-11 10:30:00,29734,False,False
2008-09-11 11:00:00,29735,False,False
2008-09-11 11:30:00,29736,False,False
2008-09-11 12:00:00,29737,False,False
2008-09-11 12:30:00,29738,False,False
2008-09-11 13:00:00,29739,False,False
2008-09-11 13:30:00,29740,False,False
2008-09-11 14:00:00,29741,False,False
2008-09-11 14:30:00,29742,False,False
2008-09-11 15:00:00,29743,False,False
2008-09-11 15:30:00,29744,False,False
2008-09-11 16:00:00,29745,False,False
2008-09-11 16:30:00,29746,False,False
2008-09-11 17:00:00,29747,False,False
2008-09-11 17:30:00,29748,False,False
2008-09-11 18:00:00,29749,False,False
2008-09-11 18:30:00,29750,False,False
2008-09-11 19:00:00,29751,False,False
2008-09-11 19:30:00,29752,False,False
2008-09-11 20:00:00,29753,False,False
2008-09-11 20:30:00,29754,False,False
2008-09-11 21:00:00,29755,False,False
2008-09-11 21:30:00,29756,False,False
2008-09-11 22:00:00,29757,False,False
2008-09-11 22:30:00,29758,False,False
2008-09-11 23:00:00,29759,False,False
2008-09-11 23:30:00,29760,False,False
2008-09-12 00:00:00,29761,False,False
2008-09-12 00:30:00,29762,False,False
2008-09-12 01:00:00,29763,False,False
2008-09-12 01:30:00,29764,False,False
2008-09-12 02:00:00,29765,False,False
2008-09-12 02:30:00,29766,False,False
2008-09-12 03:00:00,29767,False,False
2008-09-12 03:30:00,29768,False,False
2008-09-12 04:00:00,29769,False,False
2008-09-12 04:30:00,29770,False,False
2008-09-12 05:00:00,29771,False,False
2008-09-12 05:30:00,29772,False,False
2008-09-12 06:00:00,29773,False,False
2008-09-12 06:30:00,29774,False,False
2008-09-12 07:00:00,29775,False,False
2008-09-12 07:30:00,29776,False,False
2008-09-12 08:00:00,29777,False,False
2008-09-12 08:30:00,29778,False,False
2008-09-12 09:00:00,29779,False,False
2008-09-12 09:30:00,29780,False,False
2008-09-12 10:00:00,29781,False,False
2008-09-12 10:30:00,29782,False,False
2008-09-12 11:00:00,29783,False,False
2008-09-12 11:30:00,29784,False,False
2008-09-12 12:00:00,29785,False,False
2008-09-12 12:30:00,29786,False,False
2008-09-12 13:00:00,29787,False,False
2008-09-12 13:30:00,29788,False,False
2008-09-12 14:00:00,29789,False,False
2008-09-12 14:30:00,29790,False,False
2008-09-12 15:00:00,29791,False,False
2008-09-12 15:30:00,29792,False,False
2008-09-12 16:00:00,29793,False,False
2008-09-12 16:30:00,29794,False,False
2008-09-12 17:00:00,29795,False,False
2008-09-12 17:30:00,29796,False,False
2008-09-12 18:00:00,29797,False,False
2008-09-12 18:30:00,29798,False,False
2008-09-12 19:00:00,29799,False,False
2008-09-12 19:30:00,29800,False,False
2008-09-12 20:00:00,29801,False,False
2008-09-12 20:30:00,29802,False,False
2008-09-12 21:00:00,29803,False,False
2008-09-12 21:30:00,29804,False,False
2008-09-12 22:00:00,29805,False,False
2008-09-12 22:30:00,29806,False,False
2008-09-12 23:00:00,29807,False,False
2008-09-12 23:30:00,29808,False,False
2008-09-13 00:00:00,29809,False,False
2008-09-13 00:30:00,29810,False,False
2008-09-13 01:00:00,29811,False,False
2008-09-13 01:30:00,29812,False,False
2008-09-13 02:00:00,29813,False,False
2008-09-13 02:30:00,29814,False,False
2008-09-13 03:00:00,29815,False,False
2008-09-13 03:30:00,29816,False,False
2008-09-13 04:00:00,29817,False,False
2008-09-13 04:30:00,29818,False,False
2008-09-13 05:00:00,29819,False,False
2008-09-13 05:30:00,29820,False,False
2008-09-13 06:00:00,29821,False,False
2008-09-13 06:30:00,29822,False,False
2008-09-13 07:00:00,29823,False,False
2008-09-13 07:30:00,29824,False,False
2008-09-13 08:00:00,29825,False,False
2008-09-13 08:30:00,29826,False,False
2008-09-13 09:00:00,29827,False,False
2008-09-13 09:30:00,29828,False,False
2008-09-13 10:00:00,29829,False,False
2008-09-13 10:30:00,29830,False,False
2008-09-13 11:00:00,29831,False,False
2008-09-13 11:30:00,29832,False,False
2008-09-13 12:00:00,29833,False,False
2008-09-13 12:30:00,29834,False,False
2008-09-13 13:00:00,29835,False,False
2008-09-13 13:30:00,29836,False,False
2008-09-13 14:00:00,29837,False,False
2008-09-13 14:30:00,29838,False,False
2008-09-13 15:00:00,29839,False,False
2008-09-13 15:30:00,29840,False,False
2008-09-13 16:00:00,29841,False,False
2008-09-13 16:30:00,29842,False,False
2008-09-13 17:00:00,29843,False,False
2008-09-13 17:30:00,29844,False,False
2008-09-13 18:00:00,29845,False,False
2008-09-13 18:30:00,29846,False,False
2008-09-13 19:00:00,29847,False,False
2008-09-13 19:30:00,29848,False,False
2008-09-13 20:00:00,29849,False,False
2008-09-13 20:30:00,29850,False,False
2008-09-13 21:00:00,29851,False,False
2008-09-13 21:30:00,29852,False,False
2008-09-13 22:00:00,29853,False,False
2008-09-13 22:30:00,29854,False,False
2008-09-13 23:00:00,29855,False,False
2008-09-13 23:30:00,29856,False,False
